1.443	200	23	1.371	221	664	160	1.988	1.425	28	25	1
1.440	200	26	1.443	232	635	162	2.068	1.594	26	27	2
1.232	200	16	1.173	174	751	135	1.750	1.284	24	30	1
1.159	200	12	1.061	138	812	122	1.648	1.174	22	33	2
1.081	200	9	929	65	910	75	1.518	937	21	37	1
1.083	200	8	911	107	883	96	1.507	985	20	39	2
1.069	200	8	887	70	859	84	1.542	1.041	19	43	1
940	200	4	724	44	1.012	68	1.407	867	19	44	1
901	200	3	653	41	1.094	65	1.367	822	18	46	1
848	200	2	571	200	1.224	200	1.297	624	19	44	0
846	200	2	598	33	1.211	52	1.332	669	16	51	2
848	200	2	598	32	1.219	46	1.318	628	17	49	0
980	200	6	800	46	983	54	1.462	810	16	52	1
1.408	200	21	1.321	173	618	94	2.044	1.495	16	53	1
1.716	200	37	1.701	320	490	155	2.545	2.018	19	47	0
1.475	200	22	1.351	294	625	165	2.006	1.696	21	41	2
1.262	200	13	1.096	182	772	134	1.711	1.340	26	29	1
1.156	200	12	1.034	154	813	122	1.640	1.123	28	26	2
1.192	200	13	1.097	118	796	113	1.688	971	30	22	2
1.233	200	15	1.154	116	746	115	1.740	1.000	31	23	2
1.208	200	13	1.083	121	792	118	1.702	891	31	23	2
1.215	200	14	1.116	116	784	125	1.715	852	32	21	2
1.251	200	16	1.165	144	747	135	1.774	975	30	25	1
1.358	200	19	1.278	176	689	149	1.899	1.192	29	26	1
1.379	200	22	1.349	214	645	162	1.961	1.373	26	30	1
1.379	200	21	1.326	191	659	151	1.961	1.307	25	32	1
1.373	200	18	1.252	205	670	154	1.889	1.325	23	37	1
1.197	200	9	950	110	823	118	1.592	918	21	42	2
1.238	200	9	940	95	815	103	1.622	877	20	47	2
1.255	200	10	963	126	781	122	1.665	1.024	19	52	2
1.164	200	8	908	90	821	102	1.574	1.019	19	50	2
1.046	200	6	803	48	900	73	1.490	823	18	53	1
956	200	3	661	38	1.043	59	1.398	701	18	52	1
885	200	2	565	200	1.217	200	1.329	542	20	46	0
877	200	2	549	14	1.265	26	1.317	463	20	48	2
925	200	2	609	26	1.168	35	1.363	533	17	54	0
1.086	200	7	837	83	885	68	1.553	906	16	59	1
1.490	200	20	1.286	188	593	97	2.053	1.447	17	56	1
1.763	200	33	1.617	253	489	146	2.503	1.835	19	53	2
1.462	200	18	1.242	149	637	83	1.961	1.552	21	46	1
1.232	200	12	1.062	155	787	117	1.707	1.092	26	30	2
1.239	200	13	1.067	146	779	117	1.702	1.071	29	26	2
1.218	200	12	1.051	121	796	108	1.689	881	30	23	2
1.235	200	13	1.094	111	756	107	1.729	907	31	22	2
1.196	200	12	1.061	116	791	120	1.649	899	31	22	2
1.288	200	16	1.179	167	717	150	1.799	1.074	32	20	1
1.248	200	14	1.108	145	772	138	1.701	969	33	19	2
1.401	200	22	1.342	192	663	148	1.959	1.267	31	20	1
1.401	200	24	1.396	231	645	168	2.009	1.402	28	25	1
1.444	200	22	1.354	248	655	172	1.956	1.437	26	28	1
1.379	200	21	1.312	267	683	179	1.870	1.382	24	30	2
1.251	200	13	1.097	181	771	143	1.680	1.280	22	34	1
1.269	200	13	1.077	163	773	137	1.706	1.250	21	38	1
1.242	200	12	1.060	141	745	117	1.693	1.359	20	43	2
1.045	200	7	850	78	889	93	1.506	1.102	21	42	1
937	200	4	698	42	1.039	64	1.382	768	20	42	1
875	200	3	622	35	1.167	58	1.331	656	20	42	0
889	200	3	633	200	1.123	200	1.344	683	16	52	0
888	200	3	640	33	1.089	47	1.330	670	17	50	2
881	200	3	624	38	1.135	47	1.319	656	16	50	0
998	200	7	856	65	894	62	1.488	926	15	55	1
1.517	200	26	1.460	296	551	113	2.205	1.677	16	51	1
1.522	200	28	1.509	303	543	126	2.275	1.828	18	46	2
1.417	200	20	1.303	244	635	139	1.964	1.752	21	40	1
1.329	200	17	1.214	216	700	148	1.845	1.581	27	27	1
1.203	200	11	1.023	137	825	117	1.622	1.132	29	24	2
1.234	200	12	1.037	120	788	106	1.658	1.037	30	24	2
1.286	200	13	1.090	100	750	98	1.719	1.023	32	22	2
1.298	200	13	1.075	103	749	98	1.690	1.022	32	22	2
1.308	200	13	1.084	123	757	110	1.724	989	33	20	2
1.276	200	14	1.099	136	783	114	1.680	925	33	19	2
1.234	200	10	985	158	815	122	1.572	795	30	23	1
1.419	200	20	1.300	216	670	155	1.923	1.263	28	26	1
1.325	200	19	1.273	211	716	145	1.815	1.184	26	25	1
1.346	200	18	1.224	202	715	146	1.794	1.272	24	29	1
1.241	200	14	1.110	147	772	130	1.698	1.177	22	32	1
1.274	200	13	1.094	160	771	126	1.682	1.231	21	36	1
1.321	200	15	1.144	162	732	127	1.745	1.243	20	37	1
1.424	200	18	1.240	194	662	126	1.841	1.427	19	42	1
1.357	200	16	1.178	167	674	124	1.782	1.454	18	46	1
1.123	200	10	966	91	770	93	1.594	1.183	18	48	2
1.003	200	6	820	200	902	200	1.455	908	18	46	1
951	200	4	713	42	994	58	1.385	821	17	50	2
941	200	4	687	50	1.024	59	1.374	777	16	54	1
986	200	5	745	61	959	66	1.426	888	17	54	1
1.153	200	9	947	107	795	80	1.643	1.076	17	53	1
1.323	200	15	1.137	139	696	94	1.846	1.285	19	48	2
1.315	200	12	1.040	165	743	102	1.740	1.315	21	47	2
1.303	200	11	1.015	139	777	96	1.731	1.250	24	40	2
1.238	200	12	1.037	113	813	91	1.698	978	26	33	2
1.259	200	13	1.080	138	772	104	1.736	1.072	27	28	2
1.246	200	13	1.070	104	770	84	1.747	1.064	28	28	2
1.154	200	8	912	78	872	76	1.605	825	28	28	1
1.237	200	11	997	97	800	87	1.688	924	29	27	2
1.315	200	12	1.041	115	773	101	1.767	966	29	29	2
1.466	200	16	1.174	152	680	115	1.965	1.302	25	40	1
1.409	200	14	1.113	157	710	110	1.850	1.256	25	40	1
1.366	200	16	1.171	132	693	103	1.933	1.068	25	39	1
1.241	200	11	1.011	98	781	90	1.748	1.070	22	45	2
1.123	200	6	832	65	930	68	1.565	792	21	48	1
1.321	200	13	1.075	101	757	85	1.891	1.017	21	51	1
1.397	200	15	1.159	134	681	100	1.949	1.207	20	53	1
1.507	200	21	1.311	177	608	114	2.107	1.499	20	55	1
1.405	200	16	1.177	179	660	108	1.931	1.474	20	56	1
1.192	200	10	994	105	759	78	1.780	1.163	19	58	2
1.199	200	13	1.070	200	671	200	1.873	1.189	18	62	2
973	200	5	761	49	954	55	1.501	815	18	58	2
864	200	2	591	27	1.247	37	1.374	507	18	56	0
886	200	2	598	41	1.257	53	1.374	506	18	52	0
988	200	4	713	78	1.092	79	1.455	716	19	49	1
1.008	200	4	729	68	1.034	65	1.490	795	20	49	1
976	200	4	698	64	1.156	64	1.393	594	21	41	1
978	200	4	718	67	1.137	66	1.392	565	24	34	1
987	200	5	740	54	1.105	53	1.407	523	27	28	1
1.030	200	5	778	67	1.071	69	1.452	591	27	28	1
955	200	4	723	51	1.129	57	1.393	559	28	26	1
924	200	3	673	28	1.247	36	1.346	430	29	23	1
1.005	200	5	758	51	1.091	57	1.434	522	27	27	1
1.059	200	6	816	77	1.023	73	1.468	641	26	29	2
1.079	200	7	851	93	991	81	1.490	738	26	28	2
1.070	200	7	850	94	997	91	1.502	778	25	30	1
1.085	200	6	805	69	972	65	1.528	718	25	36	1
1.066	200	6	787	57	986	56	1.552	689	24	40	1
1.094	200	6	815	74	934	69	1.563	852	21	47	1
1.110	200	6	814	75	948	73	1.571	854	21	49	1
968	200	4	719	73	1.081	76	1.388	664	19	42	1
906	200	4	714	56	1.163	67	1.351	544	19	38	1
849	200	2	615	31	1.285	44	1.276	461	17	43	1
774	200	1	500	13	1.536	21	1.169	352	16	45	0
746	200	1	450	200	1.807	200	1.111	308	16	42	2
753	200	1	437	14	1.904	19	1.110	301	16	41	2
749	200	1	466	23	1.803	29	1.089	307	16	37	0
864	200	3	642	72	1.288	69	1.255	441	17	36	1
1.002	200	8	893	165	1.010	111	1.394	775	18	31	2
970	200	10	966	118	944	81	1.379	907	18	24	2
898	200	7	853	85	1.066	56	1.271	763	19	24	1
847	200	6	800	116	1.155	90	1.179	649	22	18	1
847	200	6	788	112	1.203	85	1.162	598	22	17	1
871	200	7	848	100	1.139	83	1.208	579	23	16	1
869	200	7	866	109	1.107	85	1.212	596	24	15	1
875	200	7	854	111	1.160	85	1.200	595	25	13	1
895	200	8	878	109	1.122	81	1.238	607	26	13	1
926	200	8	885	114	1.101	92	1.259	662	26	14	1
996	200	12	1.048	139	959	108	1.397	822	25	15	2
997	200	14	1.100	157	896	106	1.392	987	23	17	2
1.006	200	12	1.048	147	925	114	1.416	966	21	19	2
895	200	7	845	102	1.072	96	1.241	763	19	23	1
862	200	5	751	73	1.154	77	1.213	617	18	25	1
858	200	5	756	65	1.159	73	1.209	564	17	26	1
853	200	5	762	76	1.134	86	1.184	646	17	25	1
859	200	4	727	65	1.120	84	1.187	753	17	28	1
837	200	3	634	41	1.200	56	1.150	669	16	32	0
746	200	1	493	17	1.522	31	1.063	435	18	29	2
752	200	1	515	200	1.472	200	1.068	436	13	36	2
742	200	1	489	19	1.559	30	1.048	403	14	34	2
774	200	2	560	45	1.386	51	1.107	532	12	40	0
798	200	3	630	40	1.291	45	1.125	536	13	35	0
1.002	200	9	932	101	949	82	1.405	917	15	31	1
1.210	200	22	1.356	183	657	100	1.786	1.481	16	28	1
1.058	200	15	1.158	149	820	91	1.459	1.187	19	20	2
1.106	200	14	1.118	207	885	130	1.451	1.220	25	13	1
1.153	200	19	1.253	289	815	155	1.541	1.381	28	10	1
1.047	200	14	1.101	159	913	114	1.391	1.103	29	10	2
1.091	200	16	1.172	162	874	127	1.459	1.105	32	9	2
1.162	200	19	1.253	173	796	138	1.595	1.248	33	9	2
1.059	200	13	1.070	200	925	200	1.401	976	33	9	2
1.083	200	12	1.051	200	939	200	1.390	898	32	10	2
1.150	200	15	1.161	200	867	200	1.512	1.038	32	11	2
1.321	200	25	1.426	200	720	200	1.859	1.395	30	12	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
200	200	200	200	200	200	200	200	200	200	200	2
1.303	200	40	1.776	200	946	200	1.467	1.608	20	36	1
1.137	200	15	1.146	188	1.144	136	1.392	1.327	26	24	2
1.139	200	14	1.109	159	1.118	135	1.436	1.292	29	21	2
1.099	200	12	1.059	146	1.156	115	1.416	1.114	30	19	2
1.088	200	14	1.116	127	1.128	112	1.449	1.060	32	16	2
1.027	200	12	1.041	128	1.237	112	1.345	915	32	13	2
1.014	200	12	1.049	120	1.200	109	1.366	893	32	14	2
969	200	10	968	115	1.276	112	1.325	768	32	14	1
1.120	200	18	1.238	200	1.023	200	1.591	1.126	31	16	2
1.131	200	23	1.368	200	933	200	1.707	1.284	29	19	2
1.130	200	23	1.368	200	933	200	1.709	1.269	27	20	2
1.123	200	20	1.304	200	939	200	1.720	1.290	25	24	2
1.069	200	13	1.086	200	1.064	200	1.536	1.119	23	28	2
1.021	200	11	1.010	200	1.116	200	1.480	1.027	22	29	2
1.101	200	13	1.093	200	1.012	200	1.564	1.155	21	31	2
1.026	200	10	960	200	1.072	200	1.471	1.078	20	36	2
949	200	7	841	200	1.155	200	1.393	954	19	39	2
846	200	4	687	200	1.295	200	1.288	726	19	39	2
811	200	2	606	200	1.417	200	1.248	656	19	39	2
803	200	2	586	200	1.442	200	1.232	573	18	41	2
882	200	4	715	200	1.246	200	1.367	780	16	49	2
963	200	7	836	200	1.085	200	1.429	920	16	48	2
1.413	200	25	1.424	200	739	200	2.102	1.544	17	46	2
1.485	200	34	1.650	200	632	200	2.337	1.789	19	42	2
1.354	200	25	1.418	200	749	200	2.043	1.629	22	35	2
1.074	200	9	939	200	1.071	200	1.513	997	26	28	2
1.022	200	8	914	200	1.132	200	1.446	847	26	23	2
1.100	200	12	1.034	200	995	200	1.586	958	27	24	2
1.073	200	12	1.052	200	1.009	200	1.574	854	28	21	2
1.049	200	10	983	200	1.071	200	1.515	782	30	20	2
1.086	200	12	1.048	200	1.016	200	1.580	888	31	19	2
1.059	200	11	1.027	200	1.066	200	1.521	764	31	16	2
1.244	200	20	1.301	200	842	200	1.801	1.170	29	21	2
1.320	200	25	1.423	200	767	200	1.986	1.385	27	24	2
1.236	200	20	1.304	200	822	200	1.868	1.237	26	27	2
1.136	200	16	1.187	200	904	200	1.735	1.127	24	28	2
1.110	200	13	1.093	200	961	200	1.661	1.091	21	33	2
1.026	200	10	990	200	1.032	200	1.553	972	21	35	2
1.038	200	10	961	200	1.026	200	1.530	949	19	38	2
975	200	8	892	200	1.015	200	1.480	890	19	41	2
908	200	6	814	200	1.089	200	1.403	763	18	45	2
896	200	6	820	200	1.074	200	1.439	833	17	50	2
810	200	4	697	200	1.221	200	1.321	675	17	49	2
789	200	3	638	200	1.305	200	1.309	672	15	54	2
814	200	3	678	200	1.276	200	1.339	626	16	52	2
958	200	8	907	200	992	200	1.536	882	15	55	2
1.213	200	19	1.274	200	762	200	1.914	1.264	16	51	2
1.221	200	23	1.367	200	722	200	2.008	1.330	18	46	2
1.245	200	19	1.281	200	774	200	1.952	1.324	21	44	2
1.050	200	10	963	200	998	200	1.609	901	24	35	2
1.048	200	10	969	200	1.012	200	1.600	852	26	29	2
1.141	200	14	1.128	200	902	200	1.738	1.009	28	25	2
1.052	200	12	1.053	200	949	200	1.641	831	29	24	2
1.152	200	14	1.099	200	908	200	1.706	954	29	26	2
1.026	200	12	1.061	133	982	115	1.564	814	30	19	2
1.039	200	12	1.055	131	966	117	1.590	845	28	23	2
1.148	200	13	1.067	133	887	105	1.790	956	24	41	2
1.176	200	14	1.114	141	843	114	1.805	1.102	22	48	2
1.100	200	11	1.028	112	900	103	1.710	994	22	44	2
1.081	200	10	992	147	959	119	1.680	935	20	47	2
976	200	7	858	104	1.070	102	1.547	839	20	48	1
979	200	7	857	97	1.082	96	1.546	797	20	47	1
1.092	200	11	1.024	128	937	109	1.706	968	20	47	2
1.044	200	9	946	138	1.009	119	1.594	886	19	46	2
940	200	7	849	93	1.091	103	1.509	764	19	49	1
892	200	5	767	71	1.180	84	1.466	657	18	51	1
838	200	3	675	200	1.302	200	1.390	540	18	51	0
853	200	4	727	44	1.179	59	1.417	621	18	52	2
738	200	2	545	18	1.562	29	1.266	450	18	50	2
762	200	2	581	41	1.588	45	1.277	434	18	46	0
841	200	4	713	84	1.293	80	1.356	559	18	44	1
843	200	4	712	77	1.303	77	1.343	548	19	42	1
841	200	4	713	73	1.326	68	1.330	525	19	40	1
862	200	4	721	72	1.329	66	1.335	522	21	37	1
869	200	5	740	77	1.296	70	1.366	535	21	36	1
894	200	6	810	82	1.204	74	1.421	585	22	35	1
844	200	5	755	67	1.284	64	1.350	521	23	31	1
823	200	4	699	59	1.382	60	1.311	493	23	31	0
843	200	4	719	61	1.353	63	1.330	501	23	31	1
865	200	5	767	76	1.279	75	1.369	559	24	29	1
873	200	6	792	73	1.247	79	1.397	589	23	30	1
899	200	6	803	87	1.221	83	1.426	596	22	31	1
921	200	7	856	98	1.163	93	1.437	681	22	32	1
937	200	8	893	123	1.106	112	1.463	783	21	33	1
901	200	7	834	102	1.177	103	1.408	738	20	35	1
955	200	9	918	102	1.056	93	1.511	762	20	37	1
1.065	200	14	1.106	142	897	112	1.707	929	19	38	1
1.035	200	14	1.110	148	907	125	1.652	1.044	19	39	1
956	200	9	945	107	1.030	107	1.509	892	18	42	2
869	200	7	835	61	1.078	76	1.437	807	19	42	1
831	200	6	822	200	1.085	200	1.418	710	18	45	0
815	200	5	774	43	1.113	55	1.374	712	17	48	2
781	200	3	661	25	1.271	37	1.299	568	17	47	0
781	200	3	645	32	1.295	45	1.320	575	17	48	0
828	200	4	690	48	1.263	61	1.353	658	19	44	0
803	200	3	635	60	1.417	67	1.272	537	20	38	0
811	200	3	653	52	1.411	60	1.269	486	22	32	0
844	200	4	696	58	1.353	64	1.292	507	26	26	0
833	200	4	697	54	1.361	64	1.294	496	28	23	0
832	200	4	719	52	1.318	59	1.299	502	29	21	0
771	200	3	626	34	1.502	41	1.210	430	29	20	0
783	200	3	637	41	1.498	46	1.215	439	30	18	0
815	200	4	723	41	1.378	46	1.256	471	32	15	0
912	200	6	819	65	1.224	77	1.368	589	30	17	1
894	200	5	774	65	1.239	83	1.339	598	32	16	1
963	200	8	885	84	1.102	90	1.447	695	29	20	1
990	200	9	930	89	1.045	95	1.506	739	27	24	1
1.025	200	10	980	114	986	113	1.591	891	25	27	1
997	200	10	971	127	993	128	1.573	930	24	30	2
976	200	8	916	117	1.044	117	1.515	880	22	34	1
878	200	5	784	46	1.181	64	1.407	610	21	37	0
836	200	4	728	16	1.213	28	1.353	518	21	40	0
855	200	5	751	27	1.107	46	1.418	664	20	43	0
759	200	2	588	4	1.323	8	1.286	515	20	42	2
738	200	1	539	200	1.421	200	1.257	477	19	45	2
736	200	1	528	19	1.451	32	1.254	477	19	45	2
765	200	2	609	48	1.304	57	1.319	581	16	52	2
909	200	7	834	82	1.031	60	1.527	763	17	52	1
1.108	200	14	1.123	167	804	83	1.801	1.111	17	51	2
1.252	200	23	1.369	248	681	129	2.120	1.390	19	46	1
1.175	200	16	1.188	213	790	137	1.901	1.251	21	44	2
1.111	200	14	1.120	161	839	121	1.790	1.141	26	33	2
1.044	200	13	1.069	144	889	123	1.683	942	29	26	1
1.018	200	13	1.088	127	909	120	1.677	795	30	23	1
1.060	200	14	1.122	116	863	119	1.721	836	31	24	2
1.071	200	14	1.110	124	864	121	1.733	847	31	26	1
1.006	200	12	1.054	115	921	111	1.636	769	31	23	1
1.104	200	16	1.171	150	827	128	1.803	968	28	30	2
1.196	200	21	1.336	221	739	159	1.971	1.157	27	32	1
1.243	200	25	1.429	227	687	161	2.093	1.367	26	35	1
1.124	200	17	1.199	156	794	116	1.858	1.101	25	38	2
1.020	200	11	1.003	97	904	96	1.716	916	22	47	1
1.035	200	8	878	78	977	69	1.694	825	19	69	1
986	200	5	781	60	1.063	58	1.633	693	18	82	0
1.017	200	7	834	61	986	59	1.676	734	18	80	1
922	200	5	750	46	1.085	45	1.585	685	19	76	0
830	200	3	644	17	1.235	23	1.487	524	20	68	2
805	200	2	583	18	1.339	26	1.494	527	18	76	2
760	200	1	505	200	1.527	200	1.413	452	17	77	2
783	200	1	529	16	1.437	24	1.435	466	17	82	2
854	200	2	613	39	1.272	41	1.515	565	17	81	0
985	200	6	816	107	987	65	1.677	799	17	79	0
1.225	200	13	1.067	190	760	94	1.922	1.102	17	81	1
1.313	200	20	1.283	236	671	100	2.180	1.299	17	80	1
1.199	200	15	1.156	227	758	103	1.958	1.272	19	70	2
1.182	200	12	1.051	211	829	89	1.870	1.206	20	67	2
1.173	200	12	1.063	201	814	86	1.905	1.218	20	63	2
1.259	200	16	1.178	191	722	89	2.060	1.367	22	62	2
1.263	200	16	1.171	192	759	88	2.029	1.290	24	49	1
1.156	200	14	1.100	143	800	73	1.884	1.175	26	44	2
1.167	200	12	1.065	148	808	78	1.886	1.139	25	48	2
1.278	200	17	1.213	183	733	95	2.041	1.293	25	47	1
1.342	200	22	1.351	216	657	109	2.201	1.419	24	51	1
1.353	200	20	1.292	184	683	95	2.178	1.326	23	54	1
1.501	200	28	1.501	248	588	101	2.486	1.517	22	66	2
1.355	200	20	1.289	221	678	88	2.158	1.391	21	67	1
1.230	200	16	1.169	159	737	77	2.020	1.275	21	68	2
1.148	200	12	1.048	136	822	75	1.883	1.168	21	67	2
1.171	200	13	1.088	168	822	81	1.889	1.132	20	65	2
1.021	200	9	949	95	927	57	1.764	977	20	68	1
964	200	8	877	70	958	49	1.692	942	20	66	2
887	200	5	758	43	1.094	38	1.622	804	19	69	2
885	200	5	773	200	1.051	200	1.641	805	19	71	2
830	200	3	662	30	1.217	31	1.556	704	19	68	2
792	200	2	611	22	1.280	23	1.529	657	20	64	2
813	200	3	639	25	1.267	22	1.538	655	20	65	2
890	200	4	703	48	1.145	33	1.601	751	20	65	2
984	200	7	854	73	964	43	1.751	885	21	62	2
1.043	200	9	920	95	925	53	1.777	955	22	57	2
1.054	200	9	936	86	915	54	1.791	962	24	49	2
1.063	200	9	930	102	925	62	1.749	957	25	47	2
978	200	7	873	80	1.003	53	1.669	788	29	35	2
887	200	5	748	36	1.141	34	1.560	596	30	33	2
887	200	5	754	32	1.164	30	1.523	560	31	31	2
977	200	7	850	46	1.035	37	1.645	701	32	31	2
1.043	200	9	934	61	929	47	1.707	811	31	31	2
1.010	200	8	902	59	966	44	1.676	724	29	36	2
1.094	200	11	996	76	876	53	1.807	864	27	43	2
1.223	200	15	1.142	145	778	88	1.965	1.084	26	46	2
1.109	200	12	1.042	140	834	95	1.888	998	25	51	2
1.026	200	9	927	102	915	82	1.781	878	23	56	2
1.036	200	9	928	89	914	59	1.787	909	22	61	2
963	200	7	853	62	995	43	1.732	789	22	61	2
996	200	7	868	69	957	51	1.741	857	21	65	2
999	200	7	853	63	951	49	1.756	885	20	71	2
893	200	5	741	31	1.056	36	1.664	743	19	79	2
730	200	1	530	200	1.517	200	1.362	445	18	65	2
753	200	2	562	17	1.420	24	1.414	454	19	65	2
825	200	3	663	61	1.203	58	1.504	610	18	67	2
1.012	200	10	982	184	882	73	1.796	1.024	18	68	2
1.221	200	20	1.293	248	688	74	2.144	1.316	19	62	2
1.215	200	20	1.303	220	694	97	2.180	1.358	20	57	2
1.234	200	21	1.318	243	714	108	2.108	2.202	23	46	2
1.138	200	15	1.152	164	798	93	1.877	1.947	27	34	2
987	200	11	1.009	200	914	200	1.697	1.227	27	31	2
980	200	11	1.019	200	921	200	1.720	950	26	34	2
966	200	12	1.054	200	885	200	1.742	917	27	32	2
905	200	9	923	200	1.025	200	1.582	707	29	28	2
903	200	10	968	200	992	200	1.565	740	29	25	2
914	200	11	1.014	200	988	200	1.597	775	29	22	2
1.050	200	17	1.199	200	849	200	1.781	1.035	29	25	2
1.043	200	15	1.139	200	876	200	1.756	1.001	27	28	2
1.125	200	20	1.283	200	792	200	1.899	1.101	25	30	2
1.058	200	15	1.134	200	855	200	1.797	1.034	24	35	2
951	200	8	892	200	1.015	200	1.611	786	23	43	2
944	200	8	891	200	1.016	200	1.593	844	22	44	2
959	200	8	892	200	996	200	1.616	866	21	48	2
974	200	9	919	200	976	200	1.638	909	21	49	2
880	200	6	799	200	1.097	200	1.533	724	21	48	2
853	200	5	740	200	1.146	200	1.526	715	21	50	2
912	200	6	795	200	1.042	200	1.564	827	20	53	2
863	200	5	745	200	1.098	200	1.496	786	19	54	2
729	200	1	520	200	1.570	200	1.318	445	19	51	2
830	200	3	674	200	1.246	200	1.459	607	19	53	2
1.198	200	17	1.209	200	779	200	2.058	1.213	21	49	2
971	200	10	977	200	921	200	1.667	910	22	42	2
885	200	6	812	200	1.100	200	1.495	675	23	38	2
862	200	6	798	200	1.148	200	1.456	582	25	31	2
892	200	7	853	200	1.080	200	1.509	666	26	29	2
933	200	10	960	200	994	200	1.577	726	27	28	2
975	200	11	1.017	200	930	200	1.668	801	27	29	2
927	200	8	905	200	1.016	200	1.554	711	27	30	2
993	200	10	985	200	950	200	1.680	790	26	33	2
1.053	200	13	1.093	200	873	200	1.749	924	26	33	1
1.116	200	17	1.198	200	811	200	1.863	1.045	28	28	1
1.097	200	17	1.206	200	813	200	1.867	1.088	27	30	1
1.116	200	18	1.226	200	792	200	1.938	1.038	26	32	1
1.057	200	13	1.087	200	871	200	1.769	981	24	35	1
973	200	9	949	200	987	200	1.615	820	24	37	2
1.016	200	10	977	200	951	200	1.652	948	22	41	2
1.120	200	13	1.088	200	849	200	1.785	1.067	22	45	1
1.076	200	13	1.080	200	846	200	1.787	1.070	21	48	1
937	200	8	890	200	970	200	1.625	877	21	50	2
980	200	9	948	200	888	200	1.702	1.028	20	53	2
937	200	7	853	200	962	200	1.604	969	20	54	1
852	200	5	739	37	1.095	63	1.525	837	20	55	1
858	200	5	757	57	1.066	71	1.542	904	19	57	1
963	200	8	894	131	942	91	1.702	1.065	20	58	1
966	200	7	874	171	969	95	1.682	999	20	59	2
983	200	8	901	187	954	96	1.691	986	21	55	2
990	200	8	881	133	985	81	1.685	874	22	48	2
891	200	5	780	87	1.110	68	1.543	689	24	41	1
883	200	5	778	61	1.130	57	1.545	608	26	37	1
914	200	8	900	86	1.010	68	1.596	706	31	26	1
896	200	8	917	83	1.017	72	1.577	704	30	25	1
841	200	6	811	61	1.135	62	1.463	609	30	25	1
926	200	7	868	80	1.048	75	1.599	687	28	35	1
1.133	200	10	984	110	838	92	1.897	976	27	48	2
1.042	200	9	939	108	917	89	1.744	860	30	31	2
1.124	200	14	1.118	134	793	105	1.915	1.021	28	35	2
1.157	200	16	1.183	133	738	111	1.970	1.079	27	38	2
989	200	8	906	118	954	102	1.681	826	23	44	2
841	200	4	699	17	1.123	30	1.508	558	23	51	1
916	200	6	791	26	1.007	43	1.588	679	22	54	1
1.008	200	8	900	55	907	67	1.681	850	22	54	2
895	200	6	792	39	975	58	1.574	733	22	53	1
810	200	4	702	15	1.093	24	1.529	612	21	55	1
968	200	7	840	47	891	58	1.727	788	18	79	1
922	200	7	859	200	871	200	1.739	728	18	79	1
892	200	5	773	49	926	62	1.660	724	17	82	1
806	200	2	615	21	1.172	34	1.525	543	17	80	1
827	200	3	659	33	1.115	46	1.552	616	17	77	1
881	200	5	776	63	1.037	62	1.623	677	18	67	1
877	200	6	808	73	1.011	70	1.614	723	20	56	1
784	200	3	638	51	1.314	54	1.412	529	22	45	1
806	200	3	675	61	1.270	61	1.414	528	23	39	1
775	200	3	653	52	1.349	53	1.365	491	25	32	1
773	200	3	676	49	1.331	49	1.374	489	27	29	1
734	200	2	603	40	1.471	48	1.303	450	26	29	1
757	200	3	635	36	1.445	45	1.345	451	27	28	1
817	200	4	688	51	1.299	60	1.435	512	24	38	1
815	200	4	720	56	1.225	59	1.418	525	26	32	1
844	200	5	757	71	1.186	67	1.445	556	26	32	1
880	200	6	807	79	1.123	72	1.510	599	24	37	1
906	200	7	838	117	1.084	88	1.547	694	24	37	1
904	200	8	882	127	1.048	94	1.549	744	23	38	2
877	200	7	858	118	1.080	89	1.535	724	22	39	1
918	200	8	879	130	1.030	96	1.569	804	21	43	2
930	200	8	914	131	991	98	1.631	862	20	46	2
870	200	7	858	102	1.061	95	1.557	811	19	48	1
793	200	4	703	48	1.222	64	1.439	627	19	49	1
760	200	3	626	22	1.263	38	1.386	575	18	54	0
733	200	2	588	200	1.281	200	1.394	589	19	53	0
726	200	2	591	22	1.263	34	1.386	579	17	58	2
732	200	2	613	44	1.273	40	1.413	605	18	54	1
933	200	10	962	167	867	76	1.705	974	17	58	2
1.061	200	15	1.162	220	777	90	1.898	1.132	20	49	1
1.201	200	25	1.428	285	664	118	2.249	1.378	22	44	1
1.065	200	15	1.151	272	801	118	1.894	1.160	24	40	1
1.075	200	17	1.222	238	774	122	1.943	1.213	28	30	1
998	200	14	1.119	207	832	120	1.780	1.057	32	24	1
922	200	12	1.042	152	887	132	1.744	832	31	24	2
1.023	200	15	1.147	185	829	115	1.842	983	34	20	1
1.039	200	16	1.180	184	833	127	1.815	1.047	34	21	1
1.054	200	17	1.195	205	815	126	1.848	1.078	36	19	1
